,ZIP,date_start - date_end,Predicted new cases,cases/population * 10000
5086,90604,2020/4/10 - 2020/4/13,1.298172,0.308625632
5087,90604,2020/4/11 - 2020/4/14,1.0124285,0.24069337
5088,90604,2020/4/12 - 2020/4/15,-0.19594336,-0.046583305
5089,90604,2020/4/13 - 2020/4/16,0.757113,0.179995003
5090,90604,2020/4/14 - 2020/4/17,0.47269058,0.112376812
5091,90604,2020/4/15 - 2020/4/18,0.3420534,0.08131931
5092,90604,2020/4/16 - 2020/4/19,1.0952694,0.260387857
5093,90604,2020/4/17 - 2020/4/20,1.247031,0.296467435
5094,90604,2020/4/18 - 2020/4/21,4.240832,1.008209555
5095,90604,2020/4/19 - 2020/4/22,3.82399,0.90911017
5096,90604,2020/4/20 - 2020/4/23,4.41778,1.050276947
5097,90604,2020/4/21 - 2020/4/24,2.272285,0.54020992
5098,90604,2020/4/22 - 2020/4/25,0.32624888,0.077561963
5099,90604,2020/4/23 - 2020/4/26,0.19069958,0.045336656
5100,90604,2020/4/24 - 2020/4/27,-0.44721556,-0.106320414
5101,90604,2020/4/25 - 2020/4/28,-0.19302797,-0.045890206
5102,90604,2020/4/26 - 2020/4/29,0.09828091,0.023365168
5103,90604,2020/4/27 - 2020/4/30,0.23782015,0.056539036
5104,90604,2020/4/28 - 2020/5/1,0.22021699,0.052354085
5105,90604,2020/4/29 - 2020/5/2,-0.87562466,-0.208169806
5106,90604,2020/4/30 - 2020/5/3,0.04869771,0.011577327
5107,90604,2020/5/1 - 2020/5/4,-2.0581036,-0.489290721
5108,90604,2020/5/2 - 2020/5/5,-0.30061698,-0.071468269
5109,90604,2020/5/3 - 2020/5/6,-0.12068272,-0.028690944
5110,90604,2020/5/4 - 2020/5/7,-0.9070296,-0.215635981
5111,90604,2020/5/5 - 2020/5/8,1.0537977,0.250528427
5112,90604,2020/5/6 - 2020/5/9,0.15995932,0.038028509
5113,90604,2020/5/7 - 2020/5/10,-0.33641815,-0.079979591
5114,90604,2020/5/8 - 2020/5/11,-1.2296839,-0.29234336
5115,90604,2020/5/9 - 2020/5/12,0.6420369,0.152636977
5116,90604,2020/5/10 - 2020/5/13,1.4127016,0.335853745
5117,90604,2020/5/11 - 2020/5/14,0.23527479,0.055933907
5118,90604,2020/5/12 - 2020/5/15,-0.00529027,-0.001257702
5119,90604,2020/5/13 - 2020/5/16,0.32183814,0.076513359
5120,90604,2020/5/14 - 2020/5/17,0.052594185,0.012503669
5121,90604,2020/5/15 - 2020/5/18,1.715996,0.407958545
5122,90604,2020/5/16 - 2020/5/19,-2.9208956,-0.694409713
5123,90604,2020/5/17 - 2020/5/20,7.6469197,1.817968221
5124,90604,2020/5/18 - 2020/5/21,2.4701152,0.5872418
5125,90604,2020/5/19 - 2020/5/22,2.7244482,0.647706584
5126,90604,2020/5/20 - 2020/5/23,4.800856,1.141348956
5127,90604,2020/5/21 - 2020/5/24,3.1122136,0.739893401
5128,90604,2020/5/22 - 2020/5/25,6.2489266,1.485611259
5129,90604,2020/5/23 - 2020/5/26,12.496319,2.970857718
5130,90604,2020/5/24 - 2020/5/27,10.294233,2.447336928
5131,90604,2020/5/25 - 2020/5/28,6.463921,1.536723741
5132,90604,2020/5/26 - 2020/5/29,3.9221046,0.932435774
5133,90604,2020/5/27 - 2020/5/30,2.4831975,0.59035196
5134,90713,2020/3/26 - 2020/3/29,1.2975307,0.446485204
5135,90713,2020/3/27 - 2020/3/30,0.4396217,0.151275485
5136,90713,2020/3/28 - 2020/3/31,1.3895667,0.478155143
5137,90713,2020/3/29 - 2020/4/1,1.3359325,0.459699423
5138,90713,2020/3/30 - 2020/4/2,-0.058578253,-0.020156998
5139,90713,2020/3/31 - 2020/4/3,0.61865234,0.212880611
5140,90713,2020/4/1 - 2020/4/4,1.0695364,0.368031536
5141,90713,2020/4/2 - 2020/4/5,1.5720574,0.540950885
5142,90713,2020/4/3 - 2020/4/6,1.6071612,0.553030234
5143,90713,2020/4/4 - 2020/4/7,2.392351,0.823216996
5144,90713,2020/4/5 - 2020/4/8,0.72575355,0.24973454
5145,90713,2020/4/6 - 2020/4/9,0.7647915,0.263167643
5146,90713,2020/4/7 - 2020/4/10,0.46709418,0.160728875
5147,90713,2020/4/8 - 2020/4/11,1.1585109,0.39864799
5148,90713,2020/4/9 - 2020/4/12,1.4482112,0.498334948
5149,90713,2020/4/10 - 2020/4/13,0.46550322,0.160181417
5150,90713,2020/4/11 - 2020/4/14,1.114048,0.383348131
5151,90713,2020/4/12 - 2020/4/15,0.28080797,0.096627085
5152,90713,2020/4/13 - 2020/4/16,0.62195444,0.214016875
5153,90713,2020/4/14 - 2020/4/17,0.45828342,0.157697059
5154,90713,2020/4/15 - 2020/4/18,0.5498781,0.189215141
5155,90713,2020/4/16 - 2020/4/19,0.8460829,0.291140334
5156,90713,2020/4/17 - 2020/4/20,0.6568408,0.226021404
5157,90713,2020/4/18 - 2020/4/21,3.9816341,1.370095365
5158,90713,2020/4/19 - 2020/4/22,2.1395288,0.736219934
5159,90713,2020/4/20 - 2020/4/23,2.202836,0.758004211
5160,90713,2020/4/21 - 2020/4/24,2.1710415,0.747063586
5161,90713,2020/4/22 - 2020/4/25,-0.05523944,-0.0190081
5162,90713,2020/4/23 - 2020/4/26,0.16308427,0.056117914
5163,90713,2020/4/24 - 2020/4/27,0.011722088,0.004033615
5164,90713,2020/4/25 - 2020/4/28,1.2777638,0.439683371
5165,90713,2020/4/26 - 2020/4/29,-0.34668398,-0.119295268
5166,90713,2020/4/27 - 2020/4/30,0.27679753,0.095247078
5167,90713,2020/4/28 - 2020/5/1,-0.09365201,-0.032226011
5168,90713,2020/4/29 - 2020/5/2,-1.8700662,-0.64349684
5169,90713,2020/4/30 - 2020/5/3,-0.9976959,-0.34331094
5170,90713,2020/5/1 - 2020/5/4,-1.4930863,-0.513776655
5171,90713,2020/5/2 - 2020/5/5,0.28652954,0.098595899
5172,90713,2020/5/3 - 2020/5/6,-0.5916023,-0.203572597
5173,90713,2020/5/4 - 2020/5/7,-0.6360359,-0.218862365
5174,90713,2020/5/5 - 2020/5/8,-0.45675778,-0.157172081
5175,90713,2020/5/6 - 2020/5/9,-0.20921898,-0.071993042
5176,90713,2020/5/7 - 2020/5/10,-0.2553823,-0.087878015
5177,90713,2020/5/8 - 2020/5/11,-1.770967,-0.609396444
5178,90713,2020/5/9 - 2020/5/12,-0.3502593,-0.120525551
5179,90713,2020/5/10 - 2020/5/13,1.8840275,0.648300981
5180,90713,2020/5/11 - 2020/5/14,0.8672128,0.298411195
5181,90713,2020/5/12 - 2020/5/15,-0.028379202,-0.009765391
5182,90713,2020/5/13 - 2020/5/16,0.64161825,0.220783267
5183,90713,2020/5/14 - 2020/5/17,1.4843895,0.510784055
5184,90713,2020/5/15 - 2020/5/18,3.5483007,1.220983704
5185,90713,2020/5/16 - 2020/5/19,-1.4087429,-0.484753761
5186,90713,2020/5/17 - 2020/5/20,9.66408,3.32544636
5187,90713,2020/5/18 - 2020/5/21,5.520932,1.899773648
5188,90713,2020/5/19 - 2020/5/22,4.755808,1.636491475
5189,90713,2020/5/20 - 2020/5/23,3.9298592,1.352279399
5190,90713,2020/5/21 - 2020/5/24,1.6311928,0.561299612
5191,90713,2020/5/22 - 2020/5/25,2.9463289,1.013842909
5192,90713,2020/5/23 - 2020/5/26,4.829377,1.661806949
5193,90713,2020/5/24 - 2020/5/27,4.9531775,1.704407093
5194,90713,2020/5/25 - 2020/5/28,2.7235565,0.937186098
5195,90713,2020/5/26 - 2020/5/29,1.7510016,0.602526271
5196,90713,2020/5/27 - 2020/5/30,3.9488604,1.358817799
5197,91306,2020/3/26 - 2020/3/29,1.3221829,0.268965966
5198,91306,2020/3/27 - 2020/3/30,-0.6929412,-0.140962038
5199,91306,2020/3/28 - 2020/3/31,-0.1652658,-0.033619309
5200,91306,2020/3/29 - 2020/4/1,1.1341505,0.230715347
5201,91306,2020/3/30 - 2020/4/2,0.23611403,0.048031658
5202,91306,2020/3/31 - 2020/4/3,0.822495,0.167316608
5203,91306,2020/4/1 - 2020/4/4,0.8417685,0.171237337
5204,91306,2020/4/2 - 2020/4/5,1.3853266,0.281811022
5205,91306,2020/4/3 - 2020/4/6,1.3651712,0.27771089
5206,91306,2020/4/4 - 2020/4/7,3.0536253,0.621185839
5207,91306,2020/4/5 - 2020/4/8,1.6264067,0.330852897
5208,91306,2020/4/6 - 2020/4/9,1.8269166,0.371641762
5209,91306,2020/4/7 - 2020/4/10,1.1750426,0.239033856
5210,91306,2020/4/8 - 2020/4/11,1.0505877,0.213716517
5211,91306,2020/4/9 - 2020/4/12,1.4629791,0.297607526
5212,91306,2020/4/10 - 2020/4/13,0.44434333,0.090390848
5213,91306,2020/4/11 - 2020/4/14,1.7223308,0.350366331
5214,91306,2020/4/12 - 2020/4/15,0.037148237,0.007556906
5215,91306,2020/4/13 - 2020/4/16,0.9487102,0.192992026
5216,91306,2020/4/14 - 2020/4/17,1.1134481,0.226503955
5217,91306,2020/4/15 - 2020/4/18,1.3322647,0.271016856
5218,91306,2020/4/16 - 2020/4/19,0.3947699,0.08030634
5219,91306,2020/4/17 - 2020/4/20,1.9145176,0.389462069
5220,91306,2020/4/18 - 2020/4/21,4.6951447,0.955113034
5221,91306,2020/4/19 - 2020/4/22,5.7020473,1.159942908
5222,91306,2020/4/20 - 2020/4/23,4.8715334,0.990995035
5223,91306,2020/4/21 - 2020/4/24,3.105781,0.631795654
5224,91306,2020/4/22 - 2020/4/25,0.9949839,0.202405287
5225,91306,2020/4/23 - 2020/4/26,1.4097822,0.286785909
5226,91306,2020/4/24 - 2020/4/27,2.0628436,0.419635372
5227,91306,2020/4/25 - 2020/4/28,5.7563386,1.170987143
5228,91306,2020/4/26 - 2020/4/29,4.930678,1.003026545
5229,91306,2020/4/27 - 2020/4/30,3.5701847,0.726267283
5230,91306,2020/4/28 - 2020/5/1,6.9619827,1.41624613
5231,91306,2020/4/29 - 2020/5/2,4.5811105,0.931915553
5232,91306,2020/4/30 - 2020/5/3,5.3104677,1.080285553
5233,91306,2020/5/1 - 2020/5/4,2.662567,0.541634505
5234,91306,2020/5/2 - 2020/5/5,5.793642,1.178575622
5235,91306,2020/5/3 - 2020/5/6,6.7283974,1.368728868
5236,91306,2020/5/4 - 2020/5/7,6.673027,1.35746512
5237,91306,2020/5/5 - 2020/5/8,6.5473423,1.331897616
5238,91306,2020/5/6 - 2020/5/9,5.1800394,1.053753083
5239,91306,2020/5/7 - 2020/5/10,5.18259,1.054271941
5240,91306,2020/5/8 - 2020/5/11,0.85353875,0.173631708
5241,91306,2020/5/9 - 2020/5/12,0.66624165,0.135530666
5242,91306,2020/5/10 - 2020/5/13,2.5678258,0.52236173
5243,91306,2020/5/11 - 2020/5/14,0.7324283,0.148994734
5244,91306,2020/5/12 - 2020/5/15,1.1889465,0.241862258
5245,91306,2020/5/13 - 2020/5/16,2.5647182,0.521729575
5246,91306,2020/5/14 - 2020/5/17,-0.15060973,-0.030637888
5247,91306,2020/5/15 - 2020/5/18,3.1195486,0.634596314
5248,91306,2020/5/16 - 2020/5/19,-2.7571683,-0.560878859
5249,91306,2020/5/17 - 2020/5/20,10.870356,2.211309574
5250,91306,2020/5/18 - 2020/5/21,2.4238007,0.493063328
5251,91306,2020/5/19 - 2020/5/22,4.100418,0.834130374
5252,91306,2020/5/20 - 2020/5/23,4.8369327,0.983956357
5253,91306,2020/5/21 - 2020/5/24,1.6943588,0.344676111
5254,91306,2020/5/22 - 2020/5/25,3.6562781,0.743780897
5255,91306,2020/5/23 - 2020/5/26,8.444343,1.717796211
5256,91306,2020/5/24 - 2020/5/27,8.291153,1.686633499
5257,91306,2020/5/25 - 2020/5/28,6.6526217,1.35331416
5258,91306,2020/5/26 - 2020/5/29,3.6566458,0.743855685
5259,91306,2020/5/27 - 2020/5/30,2.174975,0.44244577
5260,91340,2020/3/26 - 2020/3/29,0.9197464,0.25388423
5261,91340,2020/3/27 - 2020/3/30,-1.0750251,-0.296746924
5262,91340,2020/3/28 - 2020/3/31,-0.34951973,-0.096480451
5263,91340,2020/3/29 - 2020/4/1,-0.5959649,-0.164508491
5264,91340,2020/3/30 - 2020/4/2,-1.475811,-0.407378752
5265,91340,2020/3/31 - 2020/4/3,-0.021031141,-0.005805378
5266,91340,2020/4/1 - 2020/4/4,0.40320897,0.111300679
5267,91340,2020/4/4 - 2020/4/7,1.2352521,0.340975555
5268,91340,2020/4/5 - 2020/4/8,-0.8594589,-0.237242643
5269,91340,2020/4/6 - 2020/4/9,-0.45397305,-0.125313455
5270,91340,2020/4/7 - 2020/4/10,-1.2021828,-0.331847177
5271,91340,2020/4/8 - 2020/4/11,-0.2418921,-0.06677122
5272,91340,2020/4/9 - 2020/4/12,0.76106143,0.210081274
5273,91340,2020/4/10 - 2020/4/13,0.35537052,0.098095487
5274,91340,2020/4/11 - 2020/4/14,1.2302902,0.339605867
5275,91340,2020/4/12 - 2020/4/15,-0.060736895,-0.016765643
5276,91340,2020/4/13 - 2020/4/16,1.3544805,0.373887019
5277,91340,2020/4/14 - 2020/4/17,1.322825,0.36514891
5278,91340,2020/4/15 - 2020/4/18,1.8041749,0.498019405
5279,91340,2020/4/16 - 2020/4/19,1.1075187,0.305716364
5280,91340,2020/4/17 - 2020/4/20,0.553133,0.152685293
5281,91340,2020/4/18 - 2020/4/21,2.568453,0.70898862
5282,91340,2020/4/19 - 2020/4/22,3.0593698,0.844499904
5283,91340,2020/4/20 - 2020/4/23,3.3246396,0.917724227
5284,91340,2020/4/21 - 2020/4/24,2.2299562,0.615550874
5285,91340,2020/4/22 - 2020/4/25,1.4497592,0.400187497
5286,91340,2020/4/23 - 2020/4/26,3.4014711,0.938932602
5287,91340,2020/4/24 - 2020/4/27,1.7239982,0.47588765
5288,91340,2020/4/25 - 2020/4/28,1.5898433,0.438855901
5289,91340,2020/4/26 - 2020/4/29,2.58606,0.7138488
5290,91340,2020/4/27 - 2020/4/30,2.4126682,0.665986206
5291,91340,2020/4/28 - 2020/5/1,4.8552957,1.340242266
5292,91340,2020/4/29 - 2020/5/2,1.1951962,0.329918611
5293,91340,2020/4/30 - 2020/5/3,1.9925121,0.550007483
5294,91340,2020/5/1 - 2020/5/4,-0.26145792,-0.072172115
5295,91340,2020/5/2 - 2020/5/5,3.4516497,0.952783743
5296,91340,2020/5/3 - 2020/5/6,4.007372,1.106183759
5297,91340,2020/5/4 - 2020/5/7,3.116533,0.860279085
5298,91340,2020/5/5 - 2020/5/8,2.8404512,0.784070235
5299,91340,2020/5/6 - 2020/5/9,5.4774613,1.511983145
5300,91340,2020/5/7 - 2020/5/10,5.1257753,1.414904722
5301,91340,2020/5/8 - 2020/5/11,0.68812823,0.189948997
5302,91340,2020/5/9 - 2020/5/12,-0.23951864,-0.066116058
5303,91340,2020/5/10 - 2020/5/13,2.9233236,0.806946099
5304,91340,2020/5/11 - 2020/5/14,0.45426798,0.125394865
5305,91340,2020/5/12 - 2020/5/15,-0.060589314,-0.016724905
5306,91340,2020/5/13 - 2020/5/16,0.45029354,0.124297773
5307,91340,2020/5/14 - 2020/5/17,0.56575084,0.156168283
5308,91340,2020/5/15 - 2020/5/18,2.7186987,0.750462015
5309,91340,2020/5/16 - 2020/5/19,-2.2309818,-0.615833999
5310,91340,2020/5/17 - 2020/5/20,9.300977,2.567415672
5311,91340,2020/5/18 - 2020/5/21,5.1680155,1.426564573
5312,91340,2020/5/19 - 2020/5/22,4.6014085,1.270159958
5313,91340,2020/5/20 - 2020/5/23,4.7452016,1.309852206
5314,91340,2020/5/21 - 2020/5/24,1.8760192,0.517851116
5315,91340,2020/5/22 - 2020/5/25,4.1348605,1.14137536
5316,91340,2020/5/23 - 2020/5/26,6.134448,1.693335924
5317,91340,2020/5/24 - 2020/5/27,5.72046,1.5790598
5318,91340,2020/5/25 - 2020/5/28,2.9175372,0.805348832
5319,91340,2020/5/26 - 2020/5/29,1.18974,0.328412494
5320,91340,2020/5/27 - 2020/5/30,0.5893581,0.162684763
5321,91406,2020/3/26 - 2020/3/29,0.62599325,0.113373767
5322,91406,2020/3/27 - 2020/3/30,-1.2870154,-0.233091631
5323,91406,2020/3/28 - 2020/3/31,0.123846054,0.022429784
5324,91406,2020/3/29 - 2020/4/1,0.5399823,0.097796309
5325,91406,2020/3/30 - 2020/4/2,0.5095041,0.092276389
5326,91406,2020/3/31 - 2020/4/3,1.7470641,0.316411141
5327,91406,2020/4/1 - 2020/4/4,1.0964227,0.198573336
5328,91406,2020/4/2 - 2020/4/5,2.3756456,0.43025367
5329,91406,2020/4/3 - 2020/4/6,2.254657,0.408341398
5330,91406,2020/4/4 - 2020/4/7,3.428873,0.621003905
5331,91406,2020/4/5 - 2020/4/8,0.6682594,0.121028594
5332,91406,2020/4/6 - 2020/4/9,2.1522465,0.389793802
5333,91406,2020/4/7 - 2020/4/10,0.027018547,0.004893335
5334,91406,2020/4/8 - 2020/4/11,0.5535023,0.100244919
5335,91406,2020/4/9 - 2020/4/12,1.2735746,0.230657356
5336,91406,2020/4/10 - 2020/4/13,1.7274956,0.312867074
5337,91406,2020/4/11 - 2020/4/14,1.4895556,0.26977372
5338,91406,2020/4/12 - 2020/4/15,0.004965782,0.000899354
5339,91406,2020/4/13 - 2020/4/16,1.02792,0.186166804
5340,91406,2020/4/14 - 2020/4/17,1.0790782,0.195432074
5341,91406,2020/4/15 - 2020/4/18,0.8550098,0.154851
5342,91406,2020/4/16 - 2020/4/19,0.58375716,0.10572438
5343,91406,2020/4/17 - 2020/4/20,2.1175404,0.38350817
5344,91406,2020/4/18 - 2020/4/21,4.278659,0.774908787
5345,91406,2020/4/19 - 2020/4/22,4.713408,0.853646291
5346,91406,2020/4/20 - 2020/4/23,5.265786,0.953687616
5347,91406,2020/4/21 - 2020/4/24,3.056541,0.553570763
5348,91406,2020/4/22 - 2020/4/25,-0.63625526,-0.115232322
5349,91406,2020/4/23 - 2020/4/26,-0.5870609,-0.106322725
5350,91406,2020/4/24 - 2020/4/27,-0.8878975,-0.160807297
5351,91406,2020/4/25 - 2020/4/28,2.3055172,0.417552693
5352,91406,2020/4/26 - 2020/4/29,-0.57535076,-0.104201895
5353,91406,2020/4/27 - 2020/4/30,0.7031188,0.127341991
5354,91406,2020/4/28 - 2020/5/1,2.526561,0.457585986
5355,91406,2020/4/29 - 2020/5/2,1.7849478,0.323272254
5356,91406,2020/4/30 - 2020/5/3,2.293696,0.415411741
5357,91406,2020/5/1 - 2020/5/4,1.4928284,0.270366453
5358,91406,2020/5/2 - 2020/5/5,3.2397175,0.586745899
5359,91406,2020/5/3 - 2020/5/6,4.1884084,0.758563502
5360,91406,2020/5/4 - 2020/5/7,4.528094,0.820084002
5361,91406,2020/5/5 - 2020/5/8,5.986206,1.084163009
5362,91406,2020/5/6 - 2020/5/9,5.0967712,0.923077287
5363,91406,2020/5/7 - 2020/5/10,4.003203,0.725020903
5364,91406,2020/5/8 - 2020/5/11,2.0482712,0.370962814
5365,91406,2020/5/9 - 2020/5/12,4.3991613,0.796733014
5366,91406,2020/5/10 - 2020/5/13,5.5963664,1.01355907
5367,91406,2020/5/11 - 2020/5/14,2.784587,0.504317107
5368,91406,2020/5/12 - 2020/5/15,1.6148332,0.292462779
5369,91406,2020/5/13 - 2020/5/16,1.7676173,0.320133541
5370,91406,2020/5/14 - 2020/5/17,-0.6799946,-0.123153959
5371,91406,2020/5/15 - 2020/5/18,0.87965155,0.159313872
5372,91406,2020/5/16 - 2020/5/19,-3.8896742,-0.704459692
5373,91406,2020/5/17 - 2020/5/20,9.480381,1.716993754
5374,91406,2020/5/18 - 2020/5/21,3.8084447,0.689748209
5375,91406,2020/5/19 - 2020/5/22,4.225186,0.765224282
5376,91406,2020/5/20 - 2020/5/23,4.920229,0.891103678
5377,91406,2020/5/21 - 2020/5/24,0.33484817,0.06064442
5378,91406,2020/5/22 - 2020/5/25,3.0031886,0.543908107
5379,91406,2020/5/23 - 2020/5/26,8.047896,1.457556169
5380,91406,2020/5/24 - 2020/5/27,9.771402,1.76970069
5381,91406,2020/5/25 - 2020/5/28,6.532918,1.183178118
5382,91406,2020/5/26 - 2020/5/29,4.558643,0.825616746
5383,91406,2020/5/27 - 2020/5/30,2.8561049,0.517269737
5384,90003,2020/3/27 - 2020/3/30,0.051151276,0.007031973
5385,90003,2020/3/28 - 2020/3/31,3.4153087,0.469516327
5386,90003,2020/3/29 - 2020/4/1,4.1146746,0.565660985
5387,90003,2020/3/30 - 2020/4/2,2.549358,0.350470559
5388,90003,2020/3/31 - 2020/4/3,3.3425605,0.459515339
5389,90003,2020/4/1 - 2020/4/4,4.1559343,0.571333132
5390,90003,2020/4/2 - 2020/4/5,3.509781,0.482503799
5391,90003,2020/4/3 - 2020/4/6,4.508382,0.619785519
5392,90003,2020/4/4 - 2020/4/7,6.188184,0.850714698
5393,90003,2020/4/5 - 2020/4/8,4.7535677,0.653492211
5394,90003,2020/4/6 - 2020/4/9,5.890392,0.809776031
5395,90003,2020/4/7 - 2020/4/10,3.2907128,0.452387626
5396,90003,2020/4/8 - 2020/4/11,3.8865602,0.534301178
5397,90003,2020/4/9 - 2020/4/12,4.6251793,0.635842137
5398,90003,2020/4/10 - 2020/4/13,6.030452,0.829030639
5399,90003,2020/4/11 - 2020/4/14,6.505091,0.894281243
5400,90003,2020/4/12 - 2020/4/15,4.5987124,0.632203633
5401,90003,2020/4/13 - 2020/4/16,5.5999746,0.769851203
5402,90003,2020/4/14 - 2020/4/17,4.794677,0.659143644
5403,90003,2020/4/15 - 2020/4/18,4.4551153,0.612462754
5404,90003,2020/4/16 - 2020/4/19,6.130749,0.842818936
5405,90003,2020/4/17 - 2020/4/20,8.0254965,1.103297519
5406,90003,2020/4/18 - 2020/4/21,15.220161,2.092377262
5407,90003,2020/4/19 - 2020/4/22,11.830378,1.62636994
5408,90003,2020/4/20 - 2020/4/23,13.872091,1.907052597
5409,90003,2020/4/21 - 2020/4/24,12.145261,1.669658214
5410,90003,2020/4/22 - 2020/4/25,4.3182125,0.59364217
5411,90003,2020/4/23 - 2020/4/26,-0.06986475,-0.00960459
5412,90003,2020/4/24 - 2020/4/27,5.6678224,0.779178505
5413,90003,2020/4/25 - 2020/4/28,10.477243,1.440349105
5414,90003,2020/4/26 - 2020/4/29,10.483098,1.441153961
5415,90003,2020/4/27 - 2020/4/30,12.630598,1.736379493
5416,90003,2020/4/28 - 2020/5/1,16.183704,2.224839413
5417,90003,2020/4/29 - 2020/5/2,17.65934,2.427701008
5418,90003,2020/4/30 - 2020/5/3,18.418049,2.532003802
5419,90003,2020/5/1 - 2020/5/4,7.1275034,0.979846771
5420,90003,2020/5/2 - 2020/5/5,12.344778,1.697086658
5421,90003,2020/5/3 - 2020/5/6,11.619021,1.597313952
5422,90003,2020/5/4 - 2020/5/7,10.929632,1.502540821
5423,90003,2020/5/5 - 2020/5/8,11.983228,1.647382869
5424,90003,2020/5/6 - 2020/5/9,15.030115,2.066250825
5425,90003,2020/5/7 - 2020/5/10,15.272326,2.0995486
5426,90003,2020/5/8 - 2020/5/11,2.8801506,0.395945967
5427,90003,2020/5/9 - 2020/5/12,6.435424,0.884703792
5428,90003,2020/5/10 - 2020/5/13,12.3792715,1.701828612
5429,90003,2020/5/11 - 2020/5/14,6.809438,0.936121064
5430,90003,2020/5/12 - 2020/5/15,8.530715,1.172751954
5431,90003,2020/5/13 - 2020/5/16,9.57895,1.316857058
5432,90003,2020/5/14 - 2020/5/17,4.9768305,0.684185051
5433,90003,2020/5/15 - 2020/5/18,10.692489,1.469939741
5434,90003,2020/5/16 - 2020/5/19,5.902317,0.811415439
5435,90003,2020/5/17 - 2020/5/20,33.44898,4.598366592
5436,90003,2020/5/18 - 2020/5/21,23.710173,3.259533503
5437,90003,2020/5/19 - 2020/5/22,23.962095,3.294166324
5438,90003,2020/5/20 - 2020/5/23,18.014729,2.476557725
5439,90003,2020/5/21 - 2020/5/24,17.27602,2.375004475
5440,90003,2020/5/22 - 2020/5/25,16.915632,2.325460503
5441,90003,2020/5/23 - 2020/5/26,25.207872,3.465428354
5442,90003,2020/5/24 - 2020/5/27,26.93758,3.703218282
5443,90003,2020/5/25 - 2020/5/28,18.784197,2.582339651
5444,90003,2020/5/26 - 2020/5/29,19.498156,2.680490452
5445,90003,2020/5/27 - 2020/5/30,12.230833,1.681422176
5446,90011,2020/3/27 - 2020/3/30,2.5139062,0.22976093
5447,90011,2020/3/28 - 2020/3/31,7.925097,0.724322024
5448,90011,2020/3/29 - 2020/4/1,6.742486,0.616236131
5449,90011,2020/3/30 - 2020/4/2,6.342085,0.579641077
5450,90011,2020/3/31 - 2020/4/3,6.995411,0.639352452
5451,90011,2020/4/1 - 2020/4/4,7.4531794,0.681190648
5452,90011,2020/4/2 - 2020/4/5,6.3000245,0.575796928
5453,90011,2020/4/3 - 2020/4/6,9.698062,0.886363897
5454,90011,2020/4/4 - 2020/4/7,10.2171955,0.933810619
5455,90011,2020/4/5 - 2020/4/8,6.470512,0.591378792
5456,90011,2020/4/6 - 2020/4/9,6.6149397,0.60457891
5457,90011,2020/4/7 - 2020/4/10,3.468008,0.316962001
5458,90011,2020/4/8 - 2020/4/11,1.5243709,0.139321376
5459,90011,2020/4/9 - 2020/4/12,0.95240426,0.087045923
5460,90011,2020/4/10 - 2020/4/13,1.7998263,0.164496889
5461,90011,2020/4/11 - 2020/4/14,4.9209194,0.449752264
5462,90011,2020/4/12 - 2020/4/15,2.9011812,0.265156307
5463,90011,2020/4/13 - 2020/4/16,5.5394936,0.506287455
5464,90011,2020/4/14 - 2020/4/17,6.307954,0.576521637
5465,90011,2020/4/15 - 2020/4/18,1.9195565,0.175439752
5466,90011,2020/4/16 - 2020/4/19,6.528898,0.596715024
5467,90011,2020/4/17 - 2020/4/20,12.59489,1.15112231
5468,90011,2020/4/18 - 2020/4/21,18.966259,1.733439871
5469,90011,2020/4/19 - 2020/4/22,18.718513,1.710796926
5470,90011,2020/4/20 - 2020/4/23,22.261433,2.034605503
5471,90011,2020/4/21 - 2020/4/24,17.404331,1.590685946
5472,90011,2020/4/22 - 2020/4/25,1.9823046,0.181174674
5473,90011,2020/4/23 - 2020/4/26,1.862675,0.170241007
5474,90011,2020/4/24 - 2020/4/27,8.440034,0.77138519
5475,90011,2020/4/25 - 2020/4/28,11.79469,1.07798729
5476,90011,2020/4/26 - 2020/4/29,10.008618,0.914747505
5477,90011,2020/4/27 - 2020/4/30,11.852882,1.083305828
5478,90011,2020/4/28 - 2020/5/1,18.13393,1.657368363
5479,90011,2020/4/29 - 2020/5/2,18.327263,1.675038192
5480,90011,2020/4/30 - 2020/5/3,17.93274,1.638980319
5481,90011,2020/5/1 - 2020/5/4,10.913738,0.997471827
5482,90011,2020/5/2 - 2020/5/5,29.590582,2.704460297
5483,90011,2020/5/3 - 2020/5/6,24.245304,2.215923383
5484,90011,2020/5/4 - 2020/5/7,19.388361,1.772018295
5485,90011,2020/5/5 - 2020/5/8,16.627666,1.51970191
5486,90011,2020/5/6 - 2020/5/9,19.437504,1.776509753
5487,90011,2020/5/7 - 2020/5/10,20.167408,1.843220062
5488,90011,2020/5/8 - 2020/5/11,14.068197,1.285776706
5489,90011,2020/5/9 - 2020/5/12,10.3608,0.946935473
5490,90011,2020/5/10 - 2020/5/13,19.230549,1.757594902
5491,90011,2020/5/11 - 2020/5/14,17.069328,1.560068027
5492,90011,2020/5/12 - 2020/5/15,14.913098,1.36299727
5493,90011,2020/5/13 - 2020/5/16,15.073657,1.377671691
5494,90011,2020/5/14 - 2020/5/17,10.494466,0.959152012
5495,90011,2020/5/15 - 2020/5/18,10.785532,0.985754291
5496,90011,2020/5/16 - 2020/5/19,16.83828,1.538951114
